webpage,id,slug,title,state,sharing,createdAt,updatedAt,licence,licence_notes,publisher,featured_dataset,author,author_email,maintainer,maintainer_email,update_frequency,odi-certificate,tags,topic-business-and-economy,topic-championing-london,topic-crime-and-community-safety,topic-demographics,topic-education,topic-employment-and-skills,topic-environment,topic-health,topic-housing,topic-art-and-culture,topic-london-2012,topic-planning,topic-sport,topic-transparency,topic-transport,topic-young-people,topic-income-poverty-welfare,parent,london_smallest_geography,london_bounding_box
https://data.london.gov.uk/dataset/mylondon,04a4aefa-9bd6-405d-acf0-ab191fe7d7ae,mylondon,MyLondon,active,public,06-May-15,22-Oct-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Paul Hodgson,gis@london.gov.uk,Paul Hodgson,gis@london.gov.uk,Monthly,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Output Area,
https://data.london.gov.uk/dataset/better-health-for-london--one-year-on,1152e342-7110-4122-9df7-4dc06b34748d,better-health-for-london--one-year-on,Better Health for London: One Year On,active,public,21-Oct-15,21-Oct-15,UK Open Government Licence (OGL v3),,Greater London Authority (GLA),,Public Health England,,Greater London Authority,,Ad hoc,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Borough,
https://data.london.gov.uk/dataset/london-borough-of-southwark-parking-bays,4188c380-7567-49d3-bea0-e594608adce9,london-borough-of-southwark-parking-bays,London Borough of Southwark Parking Bays,active,public,24-Jul-15,15-Oct-15,UK Open Government Licence (OGL v3),,London Borough of Southwark,,"Joanna Lesak, London Borough of Southwark (Public Realm)",joanna.lesak@southwark.gov.uk,"Stuart Carter, Corporate GIS Manager, London Borough of Southwark (Public Realm)",Stuart.Carter@southwark.gov.uk,Ad hoc,,"car, ambulance, disabled, motorcycle, parking, resident, bays, cycle hire, residents, permit, loading, taxi, coach, pay and display, car club, shapefile, gis",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1ec557d5-b418-4ba6-ae07-dd00d1e0d602,Borough,
https://data.london.gov.uk/dataset/elected-representatives--london,81383a5e-0d61-4332-b5f2-4c4370631f7a,elected-representatives--london,"Elected Representatives, London",active,public,08-Oct-15,08-Oct-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,,"elections, candidate, wards, voting, party",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Ward,
https://data.london.gov.uk/dataset/childrens-tooth-decay,3109e353-c4e3-499f-badc-e8c694ef9603,childrens-tooth-decay,Children's Tooth Decay,active,public,02-Feb-10,07-Oct-15,UK Open Government Licence (OGL v2),,Public Health England,,British Association for the Study of Community Dentistry,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23078/certificate,"bascd, young-people, teeth, decay, health",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,cd9f9dd5-da5c-4e7f-8409-dab0ba73628d,Local Authority,Greater London
https://data.london.gov.uk/dataset/daytime-population-borough,f984a0d0-713e-4f1f-9b1e-5c6e2fe85753,daytime-population-borough,"Daytime Population, Borough",active,public,25-Nov-13,07-Oct-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/23262/certificate,"islington, enfield, brent, croydon, population, hillingdon, workers, hammersmith-and-fulham, sutton, hounslow, bexley, ealing, camden, newham, tourists, hackney, havering, greenwich, workplace, waltham-forest, students, wandsworth, school, census, kingston-upon-thames, workday, bromley, merton, haringey, visitors, city-of-london, daytime, redbridge, lewisham, barnet, children, barking-and-dagenham, richmond-upon-thames, harrow, westminster, lambeth, southwark, tower-hamlets, kensington-and-chelsea",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,Greater London
https://data.london.gov.uk/dataset/differences-in-employment-by-gender-in-london-report,a3251453-4801-484d-ae4b-1d39a49b05c0,differences-in-employment-by-gender-in-london-report,Differences in Employment by Gender in London (Report),active,public,05-Oct-15,07-Oct-15,UK Open Government Licence (OGL v2),,Census Information Scheme,,Census Information Scheme,census2011@london.gov.uk,Census Information Scheme,census2011@london.gov.uk,Ad hoc,,"economic, activity, job, men, sex, workforce, children, women",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,be83dfcf-79d3-4a6e-aa28-df33dc6bc3d8,Borough,
https://data.london.gov.uk/dataset/the-2014-internet-user-classification--iuc---lsoa,6f91318d-cb08-45d7-99e8-3102c5340ad0,the-2014-internet-user-classification--iuc---lsoa,"The 2014 Internet User Classification (IUC), LSOA",active,public,07-Oct-15,07-Oct-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,"Alex Singleton, Hai Nguyen, Alexandros Alexiou ",data@cdrc.ac.uk,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,,"technology, Social networking, email, access, broadband, mobile, smartphones, internet, tablet, portable, computer, Information, laptop",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Lower Super Output Area,
https://data.london.gov.uk/dataset/workplace-employment-sex-and-status-borough,4ea5adc2-c47b-46df-b6b2-3a70919a87af,workplace-employment-sex-and-status-borough,"Workplace Employment by Sex and Status, Borough",active,public,22-Nov-13,07-Oct-15,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23265/certificate,"status, employed, self, workplace, jobs, employment, employee, gender, self-employed, workforce",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/workplace-employment-industry-borough,bf3c3f15-9d50-43d7-bcf9-efccaddb530a,workplace-employment-industry-borough,"Workplace Employment by Industry, Borough",active,public,19-Jun-14,06-Oct-15,UK Open Government Licence (OGL v2),,Office for National Statistics (ONS),,Office for National Statistics,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22917/certificate,"workplace, annual-business-inquiry, employee, abi, business, industry, employment",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2b9d2485-1e5a-4b9b-922c-a2a4d42a864a,Local Authority,Greater London
https://data.london.gov.uk/dataset/estimated-problem-drug-users-borough,4acc153b-bdda-4621-be5f-82cd7af482cc,estimated-problem-drug-users-borough,"Estimated Problem Drug Users, Borough",active,public,27-Jun-14,29-Sep-15,UK Open Government Licence (OGL v2),,Association of Public Health Observatories,,Association of Public Health Observatories,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23153/certificate,"drugs, overdose, lifestyle, misuse",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,505d5054-0d0a-4283-9836-0c8f1d4258f7,Local Authority,Greater London
https://data.london.gov.uk/dataset/understanding-health-impacts-of-air-pollution-in-london-,5fbda6f4-06a9-4b50-99e6-ef6507018c2e,understanding-health-impacts-of-air-pollution-in-london-,Understanding Health Impacts of Air Pollution in London,active,public,29-Sep-15,29-Sep-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Kings College London,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,,"air-quality, deaths, mortality, air-pollution",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Borough,
https://data.london.gov.uk/dataset/local-authority-by-election-results,0571b384-5dd2-4bfd-8821-d27f75a90fee,local-authority-by-election-results,Local Authority By-Election Results,active,public,30-Jun-15,24-Sep-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,,"wards, elections, voting, by election, councillors",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Ward,
https://data.london.gov.uk/dataset/ward-profiles-and-atlas,f33fb38c-cb37-48e3-8298-84c0d3cc5a6c,ward-profiles-and-atlas,Ward Profiles and Atlas,active,public,18-Feb-14,24-Sep-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22775/certificate,"wards, demography, stat, pack, profile, ptal, ksi, stat-pack, atlas, profiles, ethnic",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Ward,Greater London
https://data.london.gov.uk/dataset/land-use-previously-developed-land-borough,3ab89de0-40dd-4f2c-ab39-c21ced65f847,land-use-previously-developed-land-borough,"Land Use - Previously Developed Land, Borough",active,public,12-Jul-13,24-Sep-15,UK Open Government Licence (OGL v2),,"Ministry of Housing, Communities & Local Government (MHCLG)",,Department for Communities and Local Government,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23321/certificate,"house-building, land-use, development, planning",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8070677a-2a67-4103-9cf6-d7764d1a9593,Local Authority,Greater London
https://data.london.gov.uk/dataset/detailed-ethnicity-by-age---sex-ward-tools---2011-census--,82afbca5-328b-4909-a30e-22de92e35440,detailed-ethnicity-by-age---sex-ward-tools---2011-census--,Detailed Ethnicity by Age & Sex Ward Tools  (2011 Census),active,public,23-Sep-15,23-Sep-15,UK Open Government Licence (OGL v2),,Census Information Scheme,,Census Information Scheme,census@london.gov.uk,Census Information Scheme,census@london.gov.uk,Ad hoc,,"wards, ethnic, visualisation, Census, census information scheme, ethnicity, BME, tableau, asian, black, viz, 2011 Census, ethnicities, ward, other, white, mixed, BAME, data",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,be83dfcf-79d3-4a6e-aa28-df33dc6bc3d8,Ward,
https://data.london.gov.uk/dataset/housing-benefit-claimants--borough,f045a081-4b0d-4bde-8f1f-fc44fd395229,housing-benefit-claimants--borough,"Housing Benefit Claimants, Borough",active,public,16-Sep-15,16-Sep-15,UK Open Government Licence (OGL v2),,Department for Work and Pensions,,,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,,"poverty, welfare, benefits, housing, income",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0b8c2363-5766-42fb-9191-1f1f6dd0c74d,Borough,
https://data.london.gov.uk/dataset/climate-just-data,590a51e9-2600-4323-a8a8-848d1408ce85,climate-just-data,'Climate Just' data,active,public,27-Aug-15,27-Aug-15,Not Specified,,Environment Agency,,Climate Just,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,,,"poverty, climate, disadvantage, flooding, vulnerable",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,059d04af-607c-4afa-be54-9c84ed456c11,Middle Super Output Area,
https://data.london.gov.uk/dataset/ccme-annual-report-data-2013-14,07d838b7-8a07-4b8c-918d-d2d86e5242ab,ccme-annual-report-data-2013-14,Climate Change Mitigation and Energy Annual Report data 2013-14,active,public,25-Aug-15,25-Aug-15,Not Specified,,Greater London Authority (GLA),,,,Environment Team (GLA),,Annually,,"co2, carbon dioxide, climate change",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/london-s-exports-estimates--2015-,3e7a286c-593a-4bf7-8a99-ecf6b147b4de,london-s-exports-estimates--2015-,London's exports estimates (2015),active,public,20-Aug-15,20-Aug-15,Not Specified,,Greater London Authority (GLA),,GLA Economics,GLAEconomics@london.gov.uk,GLA Economics,GLAEconomics@london.gov.uk,Ad hoc,,"exports, london, goods, UK, services",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Greater London,
https://data.london.gov.uk/dataset/southark-waiting-loading-stopping-restrictions,bc6338e1-a8a9-46d7-a10a-f9775a88a1ea,southark-waiting-loading-stopping-restrictions,London Borough of Southark waiting loading stopping restrictions,active,public,03-Aug-15,18-Aug-15,UK Open Government Licence (OGL v2),,London Borough of Southwark,,"Joanna Lesak, London Borough of Southwark (Public Realm)",joanna.lesak@southwark.gov.uk,"Stuart Carter, Corporate GIS Manager, London Borough of Southwark (Public Realm)",Stuart.Carter@southwark.gov.uk,Ad hoc,,"waiting, local authority, restrictions, stopping, loading",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1ec557d5-b418-4ba6-ae07-dd00d1e0d602,Borough,
https://data.london.gov.uk/dataset/focus-on-london-skills,5d0be550-1a26-4cb3-860f-d6207a259db2,focus-on-london-skills,Focus on London - Skills,active,public,17-Feb-12,08-Aug-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,GLA Intelligence Unit,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/24777/certificate,"skills, fol",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Local Authority,
https://data.london.gov.uk/dataset/assembly-member-expenses,613b55ce-f715-4670-8a16-e25649c27262,assembly-member-expenses,Assembly Member Expenses,active,public,06-Jan-10,08-Aug-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Finance Department (GLA),,Quarterly,https://certificates.theodi.org/datasets/23143/certificate,"assembly-members, expenses, expenditure, london-assembly",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,,
https://data.london.gov.uk/dataset/fruit-and-vegetable-consumption-region,53f04c39-151d-418a-aec3-7874e1aa4d5b,fruit-and-vegetable-consumption-region,"Fruit and Vegetable Consumption, Region",active,public,26-Feb-14,30-Jul-15,UK Open Government Licence (OGL v2),,Department of Health,,Health and Social Care Information Centre,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/23229/certificate,"gender, food, 5-a-day, fruit, lifestyle, nutrition, consumption, health, vegetable",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,248b2a9f-74b6-4667-a173-4e92c1203a68,Region,England
https://data.london.gov.uk/dataset/household-income-estimates-small-areas,3e5c6f05-ce10-40f8-95e9-dc8ba10e84aa,household-income-estimates-small-areas,Household Income Estimates for Small Areas,active,public,21-May-14,30-Jul-15,UK Open Government Licence (OGL v2),,Greater London Authority (GLA),,Greater London Authority,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Ad hoc,https://certificates.theodi.org/datasets/22791/certificate,"croydon, merton, islington, hillingdon, hammersmith-and-fulham, hounslow, bromley, ealing, model, household, harrow, map, methods, waltham-forest, statistics, borough, westminster, oa, lsoa, msoa, sutton, lambeth, average, pay, census, 2011, enfield, kingston-upon-thames, city-of-london, richmond-upon-thames, super, income, barnet, tower-hamlets, camden, havering, ward, barking-and-dagenham, indicator, output, methodology, poverty, lewisham, brent, newham, redbridge, area, greenwich, kensington-and-chelsea, analysis, modelled, wandsworth, hackney, lower, measure, haringey, bexley, southwark, earnings, wealth",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5b858cb2-5c92-4b2b-8c1d-141cfc330d9c,Lower Super Output Area,Greater London
https://data.london.gov.uk/dataset/characteristics-of-commuters,77774fbe-6847-4a32-b00a-06fa37fc54e0,characteristics-of-commuters,Characteristics of Commuters,active,public,13-Jul-15,28-Jul-15,UK Open Government Licence (OGL v2),,Census Information Scheme,,Census Information Scheme,census@london.gov.uk,Census Information Scheme,census@london.gov.uk,Ad hoc,,"commuting, travel to work, 2011 Census, origin, destination, flow data",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,be83dfcf-79d3-4a6e-aa28-df33dc6bc3d8,Borough,
https://data.london.gov.uk/dataset/london-area-classification,ba6de50d-5a9c-4160-b4ec-05c9b0b34049,london-area-classification,London Output Area Classification,active,public,01-Oct-14,28-Jul-15,Creative Commons Attribution,,Census Information Scheme,,UCL on behalf of GLA,,Census Information Scheme,census@london.gov.uk,Ad hoc,,"loac, segmentation",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,be83dfcf-79d3-4a6e-aa28-df33dc6bc3d8,Output Area,
https://data.london.gov.uk/dataset/road-casualties-severity-borough,8165333f-a44c-4cb5-991c-ce1b3ae0c33d,road-casualties-severity-borough,Road Casualties by Severity,active,public,10-Sep-14,21-Jul-15,UK Open Government Licence (OGL v2),,Department for Transport,,Department for Transport,,Opinion Research and General Statistics (GLA),datastore@london.gov.uk,Annually,https://certificates.theodi.org/datasets/22819/certificate,"msoas, redbridge, ksi, accidents, kingston-upon-thames, haringey, harrow, camden, wandsworth, hillingdon, croydon, hammersmith-and-fulham, deaths, hounslow, westminster, brent, lsoas, enfield, waltham-forest, havering, newham, tower-hamlets, greenwich, city-of-london, merton, islington, ealing, injury, casualties, bexley, road, seriously-injured, kensington-and-chelsea, barnet, hackney, richmond-upon-thames, sutton, bromley, casualty, barking-and-dagenham, lambeth, lewisham, wards, southwark, children",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,e8925d12-9113-4577-81b1-6220f53bf97a,Local Authority,Greater London
