#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2005-01-01 00:00:00+00:00 2017-06-26 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SUX,2005-09-13 04:52,-96.3795,42.3917,82.04,69.98,66.93,0.00,0.00,M,29.71,1005.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,85.85,METAR KSUX 130452Z AUTO 00000KT 10SM CLR 28/21 A2971 RMK AO2 SLP050 T02780211
SUX,2005-09-13 05:52,-96.3795,42.3917,77.00,69.98,78.96,170.00,4.00,M,29.73,1005.60,10.00,M,FEW,   ,   ,M,5000.00,M,M,M,M,M,M,M,M,M,M,77.00,METAR KSUX 130552Z AUTO 17004KT 10SM FEW050 25/21 A2973 RMK AO2 SLP056 T02500211 10322 20250 403330239 53012
SUX,2005-09-13 06:52,-96.3795,42.3917,71.96,64.04,76.13,320.00,9.00,M,29.76,1006.90,10.00,M,BKN,BKN,   ,M,4400.00,6000.00,M,M,M,M,M,M,27.00,320.00,2005-09-13 06:28,71.96,METAR KSUX 130652Z AUTO 32009KT 10SM BKN044 BKN060 22/18 A2976 RMK AO2 PK WND 32027/0628 WSHFT 0619 SLP069 T02220178 TSNO
SUX,2005-09-13 07:52,-96.3795,42.3917,69.08,66.02,89.98,330.00,14.00,M,29.77,1007.10,10.00,M,OVC,   ,   ,M,900.00,M,M,M,M,M,M,M,M,M,M,69.08,METAR KSUX 130752Z AUTO 33014KT 10SM OVC009 21/19 A2977 RMK AO2 SLP071 T02060189
SUX,2005-09-13 08:52,-96.3795,42.3917,66.02,62.96,89.86,330.00,14.00,M,29.78,1007.50,10.00,M,OVC,   ,   ,M,900.00,M,M,M,M,M,M,M,M,M,M,66.02,METAR KSUX 130852Z AUTO 33014KT 10SM OVC009 19/17 A2978 RMK AO2 SLP075 T01890172 51018
SUX,2005-09-13 09:52,-96.3795,42.3917,64.04,62.06,93.28,320.00,10.00,M,29.79,1008.00,10.00,M,OVC,   ,   ,M,700.00,M,M,M,M,M,M,M,M,M,M,64.04,METAR KSUX 130952Z AUTO 32010KT 10SM OVC007 18/17 A2979 RMK AO2 SLP080 T01780167
SUX,2005-09-13 10:52,-96.3795,42.3917,64.04,60.98,89.78,330.00,10.00,M,29.81,1008.50,10.00,M,OVC,   ,   ,M,700.00,M,M,M,M,M,M,M,M,M,M,64.04,METAR KSUX 131052Z AUTO 33010KT 10SM OVC007 18/16 A2981 RMK AO2 SLP085 T01780161 TSNO
SUX,2005-09-13 11:52,-96.3795,42.3917,62.96,60.08,90.31,310.00,12.00,M,29.84,1009.70,10.00,M,OVC,   ,   ,M,500.00,M,M,M,M,M,M,M,M,M,M,62.96,METAR KSUX 131152Z 31012KT 10SM OVC005 17/16 A2984 RMK AO2 SLP097 T01720156 10256 20172 53021
SUX,2005-09-13 12:52,-96.3795,42.3917,62.96,60.98,93.25,350.00,7.00,M,29.85,1009.90,10.00,M,OVC,   ,   ,M,700.00,M,M,M,M,M,M,M,M,M,M,62.96,METAR KSUX 131252Z 35007KT 10SM OVC007 17/16 A2985 RMK AO2 CIG 005V011 SLP099 T01720161
SUX,2005-09-13 13:52,-96.3795,42.3917,64.94,59.00,81.07,330.00,13.00,M,29.86,1010.30,10.00,M,OVC,   ,   ,M,1100.00,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 131352Z 33013KT 10SM OVC011 18/15 A2986 RMK AO2 SLP103 T01830150
SUX,2005-09-13 14:52,-96.3795,42.3917,64.94,57.92,77.99,320.00,14.00,M,29.89,1011.30,10.00,M,BKN,   ,   ,M,1500.00,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 131452Z 32014KT 10SM BKN015 18/14 A2989 RMK AO2 LTG DSNT W AND NW PRESRR SLP113 T01830144 53014
SUX,2005-09-13 15:52,-96.3795,42.3917,66.92,57.92,72.81,300.00,15.00,M,29.91,1011.90,10.00,20.00,BKN,   ,   ,M,2000.00,M,M,M,M,M,M,M,M,M,M,66.92,METAR KSUX 131552Z 30015G20KT 10SM BKN020 19/14 A2991 RMK AO2 TSB21E36 PRESRR SLP119 T01940144
SUX,2005-09-13 16:52,-96.3795,42.3917,64.94,55.94,72.62,320.00,14.00,M,29.91,1012.20,10.00,18.00,BKN,   ,   ,M,2000.00,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 131652Z 32014G18KT 10SM BKN020 18/13 A2991 RMK AO2 LTG DSNT SE RAB05E18 SLP122 P0000 T01830133
SUX,2005-09-13 17:52,-96.3795,42.3917,62.96,57.02,80.93,330.00,12.00,M,29.90,1011.80,10.00,M,BKN,   ,   ,M,2000.00,M,M,M,M,M,M,M,M,M,M,62.96,METAR KSUX 131752Z 33012KT 10SM BKN020 17/14 A2990 RMK AO2 RAB05E48 SLP118 P0000 60000 T01720139 10194 20167 50003
SUX,2005-09-13 18:52,-96.3795,42.3917,69.08,55.04,60.91,340.00,18.00,M,29.89,1011.40,10.00,M,BKN,BKN,   ,M,2000.00,5000.00,M,M,M,M,M,M,M,M,M,69.08,METAR KSUX 131852Z 34018KT 10SM BKN020 BKN050 21/13 A2989 RMK AO2 SLP114 T02060128
SUX,2005-09-13 19:52,-96.3795,42.3917,73.04,55.94,55.01,320.00,15.00,M,29.88,1011.30,10.00,21.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,73.04,METAR KSUX 131952Z 32015G21KT 10SM CLR 23/13 A2988 RMK AO2 SLP113 T02280133
SUX,2005-09-13 20:52,-96.3795,42.3917,73.94,53.96,49.66,320.00,13.00,M,29.89,1011.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,73.94,METAR KSUX 132052Z 32013KT 10SM CLR 23/12 A2989 RMK AO2 SLP117 T02330122 55002
SUX,2005-09-13 21:52,-96.3795,42.3917,75.02,53.06,46.34,10.00,16.00,M,29.91,1012.30,10.00,22.00,FEW,   ,   ,M,5000.00,M,M,M,M,M,M,M,M,M,M,75.02,METAR KSUX 132152Z 01016G22KT 10SM FEW050 24/12 A2991 RMK AO2 SLP123 T02390117
SUX,2005-09-13 22:52,-96.3795,42.3917,75.02,51.08,43.08,350.00,15.00,M,29.93,1012.90,10.00,22.00,FEW,   ,   ,M,5500.00,M,M,M,M,M,M,M,M,M,M,75.02,METAR KSUX 132252Z 35015G22KT 10SM FEW055 24/11 A2993 RMK AO2 SLP129 T02390106
SUX,2005-09-13 23:52,-96.3795,42.3917,71.06,51.08,49.23,350.00,14.00,M,29.94,1013.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,71.06,METAR KSUX 132352Z 35014KT 10SM CLR 22/11 A2994 RMK AO2 SLP134 T02170106 10250 20172 51016
SUX,2005-09-14 00:52,-96.3795,42.3917,68.00,51.08,54.66,360.00,11.00,M,29.95,1013.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,68.00,METAR KSUX 140052Z 36011KT 10SM CLR 20/11 A2995 RMK AO2 SLP137 T02000106
SUX,2005-09-14 01:52,-96.3795,42.3917,62.06,51.08,67.24,360.00,5.00,M,29.97,1014.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,62.06,METAR KSUX 140152Z 36005KT 10SM CLR 17/11 A2997 RMK AO2 SLP146 T01670106
SUX,2005-09-14 02:52,-96.3795,42.3917,64.04,51.08,62.71,10.00,5.00,M,29.98,1015.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.04,METAR KSUX 140252Z 01005KT 10SM CLR 18/11 A2998 RMK AO2 SLP150 T01780106 53014
SUX,2005-09-14 03:52,-96.3795,42.3917,53.96,48.92,83.00,320.00,3.00,M,30.01,1016.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,53.96,METAR KSUX 140352Z 32003KT 10SM CLR 12/09 A3001 RMK AO2 SLP160 T01220094
SUX,2005-09-14 04:52,-96.3795,42.3917,51.08,48.92,92.28,290.00,3.00,M,30.01,1016.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.08,METAR KSUX 140452Z 29003KT 10SM CLR 11/09 A3001 RMK AO2 SLP164 T01060094
SUX,2005-09-14 05:52,-96.3795,42.3917,53.06,50.00,89.31,270.00,3.00,M,30.02,1016.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,53.06,METAR KSUX 140552Z 27003KT 10SM CLR 12/10 A3002 RMK AO2 SLP167 T01170100 10217 20089 402500089 51013
SUX,2005-09-14 06:52,-96.3795,42.3917,50.00,48.92,96.05,0.00,0.00,M,30.03,1017.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,50.00,METAR KSUX 140652Z 00000KT 10SM CLR 10/09 A3003 RMK AO2 SLP170 T01000094
SUX,2005-09-14 07:52,-96.3795,42.3917,46.04,44.96,95.99,0.00,0.00,M,30.04,1017.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,46.04,METAR KSUX 140752Z 00000KT 10SM CLR 08/07 A3004 RMK AO2 SLP170 T00780072
SUX,2005-09-14 08:52,-96.3795,42.3917,46.04,44.96,95.99,0.00,0.00,M,30.03,1017.00,9.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,46.04,METAR KSUX 140852Z 00000KT 9SM CLR 08/07 A3003 RMK AO2 SLP170 T00780072 50004
SUX,2005-09-14 09:52,-96.3795,42.3917,48.02,46.94,96.02,300.00,3.00,M,30.05,1017.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,47.00,METAR KSUX 140952Z 30003KT 10SM CLR 09/08 A3005 RMK AO2 SLP174 T00890083
SUX,2005-09-14 10:52,-96.3795,42.3917,48.92,46.94,92.84,0.00,0.00,M,30.06,1017.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,48.92,METAR KSUX 141052Z 00000KT 10SM CLR 09/08 A3006 RMK AO2 SLP177 T00940083
SUX,2005-09-14 11:52,-96.3795,42.3917,48.02,46.94,96.02,0.00,0.00,M,30.07,1018.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,48.02,METAR KSUX 141152Z 00000KT 10SM CLR 09/08 A3007 RMK AO2 SLP183 T00890083 10117 20072 53013
SUX,2005-09-14 12:52,-96.3795,42.3917,50.00,46.94,89.17,0.00,0.00,M,30.08,1018.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,50.00,METAR KSUX 141252Z 00000KT 10SM CLR 10/08 A3008 RMK AO2 SLP187 T01000083
SUX,2005-09-14 13:52,-96.3795,42.3917,55.04,51.08,86.47,140.00,3.00,M,30.09,1018.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,55.04,METAR KSUX 141352Z 14003KT 10SM CLR 13/11 A3009 RMK AO2 SLP188 T01280106
SUX,2005-09-14 14:52,-96.3795,42.3917,62.96,51.98,67.34,0.00,0.00,M,30.10,1018.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,62.96,METAR KSUX 141452Z 00000KT 10SM CLR 17/11 A3010 RMK AO2 SLP189 T01720111 51008
SUX,2005-09-14 15:52,-96.3795,42.3917,68.00,53.96,60.77,M,3.00,M,30.11,1019.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,68.00,METAR KSUX 141552Z VRB03KT 10SM CLR 20/12 A3011 RMK AO2 SLP194 T02000122
SUX,2005-09-14 16:52,-96.3795,42.3917,73.04,51.08,46.04,M,4.00,M,30.10,1019.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,73.04,METAR KSUX 141652Z VRB04KT 10SM CLR 23/11 A3010 RMK AO2 SLP190 T02280106
SUX,2005-09-14 17:52,-96.3795,42.3917,77.00,50.00,38.74,180.00,8.00,M,30.07,1017.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,77.00,METAR KSUX 141752Z 18008KT 10SM CLR 25/10 A3007 RMK AO2 SLP179 T02500100 10250 20083 58008
SUX,2005-09-14 18:52,-96.3795,42.3917,80.06,48.02,32.53,240.00,6.00,M,30.05,1017.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.06,METAR KSUX 141852Z 24006KT 10SM CLR 27/09 A3005 RMK AO2 SLP173 T02670089
SUX,2005-09-14 19:52,-96.3795,42.3917,80.06,48.02,32.53,210.00,9.00,M,30.03,1016.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.06,METAR KSUX 141952Z 21009KT 10SM CLR 27/09 A3003 RMK AO2 SLP168 T02670089
SUX,2005-09-14 20:52,-96.3795,42.3917,80.96,46.04,29.32,M,6.00,M,30.02,1016.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.96,METAR KSUX 142052Z VRB06KT 10SM CLR 27/08 A3002 RMK AO2 SLP164 T02720078 56016
SUX,2005-09-14 21:52,-96.3795,42.3917,80.96,46.94,30.33,160.00,7.00,M,30.01,1015.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.96,METAR KSUX 142152Z 16007KT 10SM CLR 27/08 A3001 RMK AO2 SLP159 T02720083
SUX,2005-09-14 22:52,-96.3795,42.3917,80.06,46.04,30.19,170.00,8.00,M,30.00,1015.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.06,METAR KSUX 142252Z 17008KT 10SM CLR 27/08 A3000 RMK AO2 SLP156 T02670078
SUX,2005-09-14 23:52,-96.3795,42.3917,77.00,48.02,35.98,160.00,6.00,M,30.01,1015.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,77.00,METAR KSUX 142352Z 16006KT 10SM CLR 25/09 A3001 RMK AO2 SLP158 T02500089 10278 20244 55005
SUX,2005-09-15 00:52,-96.3795,42.3917,66.92,50.00,54.51,170.00,4.00,M,30.02,1016.50,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,66.92,METAR KSUX 150052Z 17004KT 10SM CLR 19/10 A3002 RMK AO2 SLP165 T01940100
SUX,2005-09-15 01:52,-96.3795,42.3917,64.04,48.02,55.95,120.00,3.00,M,30.04,1017.20,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.04,METAR KSUX 150152Z 12003KT 10SM CLR 18/09 A3004 RMK AO2 SLP172 T01780089
SUX,2005-09-15 02:52,-96.3795,42.3917,60.08,46.94,61.79,110.00,5.00,M,30.05,1017.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,60.08,METAR KSUX 150252Z 11005KT 10SM CLR 16/08 A3005 RMK AO2 SLP174 T01560083 51014
SUX,2005-09-15 03:52,-96.3795,42.3917,55.94,46.94,71.70,110.00,7.00,M,30.06,1017.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,55.94,METAR KSUX 150352Z 11007KT 10SM CLR 13/08 A3006 RMK AO2 SLP178 T01330083
SUX,2005-09-15 04:52,-96.3795,42.3917,57.02,48.02,71.81,140.00,6.00,M,30.07,1017.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.02,METAR KSUX 150452Z 14006KT 10SM CLR 14/09 A3007 RMK AO2 SLP179 T01390089
SUX,2005-09-15 05:52,-96.3795,42.3917,55.04,48.02,77.15,120.00,6.00,M,30.07,1017.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,55.04,METAR KSUX 150552Z 12006KT 10SM CLR 13/09 A3007 RMK AO2 SLP179 T01280089 10250 20128 402780072 50007
SUX,2005-09-15 06:52,-96.3795,42.3917,53.06,48.92,85.78,110.00,6.00,M,30.07,1017.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,53.06,METAR KSUX 150652Z 11006KT 10SM CLR 12/09 A3007 RMK AO2 SLP177 T01170094
SUX,2005-09-15 07:52,-96.3795,42.3917,51.98,46.94,82.87,100.00,5.00,M,30.06,1017.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 150752Z 10005KT 10SM CLR 11/08 A3006 RMK AO2 SLP176 T01110083
SUX,2005-09-15 08:52,-96.3795,42.3917,51.08,46.94,85.67,0.00,0.00,M,30.06,1017.50,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.08,METAR KSUX 150852Z 00000KT 10SM CLR 11/08 A3006 RMK AO2 SLP175 T01060083 56004
SUX,2005-09-15 09:52,-96.3795,42.3917,51.98,46.94,82.87,110.00,5.00,M,30.08,1018.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 150952Z 11005KT 10SM CLR 11/08 A3008 RMK AO2 SLP183 T01110083
SUX,2005-09-15 10:52,-96.3795,42.3917,51.98,46.94,82.87,100.00,5.00,M,30.09,1018.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 151052Z 10005KT 10SM CLR 11/08 A3009 RMK AO2 SLP186 T01110083
SUX,2005-09-15 11:52,-96.3795,42.3917,51.08,46.94,85.67,120.00,6.00,M,30.12,1019.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.08,METAR KSUX 151152Z 12006KT 10SM CLR 11/08 A3012 RMK AO2 SLP197 T01060083 10144 20100 53020
SUX,2005-09-15 12:52,-96.3795,42.3917,53.96,48.92,83.00,110.00,6.00,M,30.13,1020.30,10.00,M,BKN,   ,   ,M,12000.00,M,M,M,M,M,M,M,M,M,M,53.96,METAR KSUX 151252Z 11006KT 10SM BKN120 12/09 A3013 RMK AO2 SLP203 T01220094
SUX,2005-09-15 13:52,-96.3795,42.3917,57.92,50.00,74.86,120.00,5.00,M,30.15,1020.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.92,METAR KSUX 151352Z 12005KT 10SM CLR 14/10 A3015 RMK AO2 SLP207 T01440100
SUX,2005-09-15 14:52,-96.3795,42.3917,64.94,51.08,60.77,M,3.00,M,30.16,1021.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 151452Z VRB03KT 10SM CLR 18/11 A3016 RMK AO2 SLP210 T01830106 51013
SUX,2005-09-15 15:52,-96.3795,42.3917,71.96,51.08,47.75,130.00,5.00,M,30.16,1021.10,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,71.96,METAR KSUX 151552Z 13005KT 10SM CLR 22/11 A3016 RMK AO2 SLP211 T02220106
SUX,2005-09-15 16:52,-96.3795,42.3917,75.92,48.92,38.57,160.00,7.00,M,30.15,1020.60,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,75.92,METAR KSUX 151652Z 16007KT 120V180 10SM CLR 24/09 A3015 RMK AO2 SLP206 T02440094
SUX,2005-09-15 17:52,-96.3795,42.3917,78.08,46.94,33.34,160.00,8.00,M,30.13,1019.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,78.08,METAR KSUX 151752Z 16008KT 10SM CLR 26/08 A3013 RMK AO2 SLP197 T02560083 10256 20106 58010
SUX,2005-09-15 18:52,-96.3795,42.3917,80.06,46.94,31.24,140.00,8.00,M,30.10,1018.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.06,METAR KSUX 151852Z 14008KT 10SM CLR 27/08 A3010 RMK AO2 SLP187 T02670083 $
SUX,2005-09-15 19:52,-96.3795,42.3917,80.96,44.96,28.14,130.00,6.00,M,30.08,1018.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.96,METAR KSUX 151952Z 13006KT 10SM CLR 27/07 A3008 RMK AO2 SLP180 T02720072
SUX,2005-09-15 20:52,-96.3795,42.3917,82.04,46.04,28.30,160.00,9.00,M,30.07,1017.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,82.04,METAR KSUX 152052Z 16009KT 10SM CLR 28/08 A3007 RMK AO2 SLP177 T02780078 56020
SUX,2005-09-15 21:52,-96.3795,42.3917,82.04,44.96,27.17,210.00,8.00,M,30.06,1017.30,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,82.04,METAR KSUX 152152Z 21008KT 10SM CLR 28/07 A3006 RMK AO2 SLP173 T02780072
SUX,2005-09-15 22:52,-96.3795,42.3917,80.96,46.04,29.32,170.00,6.00,M,30.06,1017.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,80.96,METAR KSUX 152252Z 17006KT 10SM CLR 27/08 A3006 RMK AO2 SLP174 T02720078
SUX,2005-09-15 23:52,-96.3795,42.3917,77.00,46.04,33.39,170.00,7.00,M,30.07,1017.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,77.00,METAR KSUX 152352Z 17007KT 10SM CLR 25/08 A3007 RMK AO2 SLP179 T02500078 10278 20250 53001
SUX,2005-09-16 00:52,-96.3795,42.3917,71.06,46.04,40.76,150.00,6.00,M,30.08,1018.40,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,71.06,METAR KSUX 160052Z 15006KT 10SM CLR 22/08 A3008 RMK AO2 SLP184 T02170078
SUX,2005-09-16 01:52,-96.3795,42.3917,66.92,46.04,46.98,150.00,7.00,M,30.10,1019.20,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,66.92,METAR KSUX 160152Z 15007KT 10SM CLR 19/08 A3010 RMK AO2 SLP192 T01940078
SUX,2005-09-16 02:52,-96.3795,42.3917,60.08,44.96,57.33,140.00,6.00,M,30.12,1019.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,60.08,METAR KSUX 160252Z 14006KT 10SM CLR 16/07 A3012 RMK AO2 SLP197 T01560072 53017
SUX,2005-09-16 03:52,-96.3795,42.3917,60.08,46.94,61.79,140.00,6.00,M,30.13,1020.10,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,60.08,METAR KSUX 160352Z 14006KT 10SM CLR 16/08 A3013 RMK AO2 SLP201 T01560083
SUX,2005-09-16 04:52,-96.3795,42.3917,55.04,46.94,74.08,160.00,5.00,M,30.15,1020.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,55.04,METAR KSUX 160452Z 16005KT 10SM CLR 13/08 A3015 RMK AO2 SLP207 T01280083
SUX,2005-09-16 05:52,-96.3795,42.3917,51.98,46.94,82.87,110.00,6.00,M,30.16,1020.80,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 160552Z 11006KT 10SM CLR 11/08 A3016 RMK AO2 SLP208 T01110083 10244 20111 402780100 51011
SUX,2005-09-16 06:52,-96.3795,42.3917,51.98,46.94,82.87,110.00,5.00,M,30.16,1021.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,51.98,METAR KSUX 160652Z 11005KT 10SM CLR 11/08 A3016 RMK AO2 SLP210 T01110083
SUX,2005-09-16 07:52,-96.3795,42.3917,48.92,46.94,92.84,120.00,7.00,M,30.16,1020.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,45.40,METAR KSUX 160752Z 12007KT 10SM CLR 09/08 A3016 RMK AO2 SLP209 T00940083
SUX,2005-09-16 08:52,-96.3795,42.3917,50.00,48.02,92.87,110.00,4.00,M,30.16,1020.90,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,48.44,METAR KSUX 160852Z 11004KT 10SM CLR 10/09 A3016 RMK AO2 SLP209 T01000089 50000
SUX,2005-09-16 09:52,-96.3795,42.3917,48.92,46.94,92.84,100.00,5.00,M,30.16,1021.00,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,46.49,METAR KSUX 160952Z 10005KT 10SM CLR 09/08 A3016 RMK AO2 SLP210 T00940083
SUX,2005-09-16 10:52,-96.3795,42.3917,48.92,46.94,92.84,100.00,5.00,M,30.16,1021.10,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,46.49,METAR KSUX 161052Z 10005KT 10SM CLR 09/08 A3016 RMK AO2 SLP211 T00940083
SUX,2005-09-16 11:52,-96.3795,42.3917,48.02,46.94,96.02,120.00,6.00,M,30.18,1021.70,6.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,44.82,METAR KSUX 161152Z 12006KT 6SM BR CLR 09/08 A3018 RMK AO2 SLP217 T00890083 10117 20089 53007
SUX,2005-09-16 12:52,-96.3795,42.3917,50.00,50.00,100.00,120.00,5.00,M,30.18,1021.70,6.00,M,CLR,   ,   ,M,M,M,M,M,BR,M,M,M,M,M,M,47.77,METAR KSUX 161252Z 12005KT 6SM BR CLR 10/10 A3018 RMK AO2 SLP217 T01000100
SUX,2005-09-16 13:52,-96.3795,42.3917,57.92,53.96,86.63,130.00,7.00,M,30.18,1021.80,8.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,57.92,METAR KSUX 161352Z 13007KT 8SM CLR 14/12 A3018 RMK AO2 SLP218 T01440122
SUX,2005-09-16 14:52,-96.3795,42.3917,64.94,55.94,72.62,130.00,7.00,M,30.19,1022.20,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,64.94,METAR KSUX 161452Z 13007KT 10SM CLR 18/13 A3019 RMK AO2 SLP222 T01830133 53004
SUX,2005-09-16 15:52,-96.3795,42.3917,73.04,57.02,57.20,150.00,9.00,M,30.18,1021.70,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,73.04,METAR KSUX 161552Z 15009KT 10SM CLR 23/14 A3018 RMK AO2 SLP217 T02280139
SUX,2005-09-16 16:52,-96.3795,42.3917,78.98,55.94,45.14,180.00,9.00,M,30.17,1021.20,10.00,M,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,78.98,METAR KSUX 161652Z 18009KT 10SM CLR 26/13 A3017 RMK AO2 SLP212 T02610133
SUX,2005-09-16 17:52,-96.3795,42.3917,82.04,55.94,40.84,190.00,12.00,M,30.15,1020.60,10.00,16.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,81.58,METAR KSUX 161752Z 19012G16KT 10SM CLR 28/13 A3015 RMK AO2 SLP206 T02780133 10278 20089 58013
SUX,2005-09-16 18:52,-96.3795,42.3917,84.02,53.06,34.49,170.00,12.00,M,30.12,1019.70,10.00,17.00,CLR,   ,   ,M,M,M,M,M,M,M,M,M,M,M,M,84.02,METAR KSUX 161852Z 17012G17KT 10SM CLR 29/12 A3012 RMK AO2 SLP197 T02890117
